file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks5_d8a2006f53,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-5x^2 + 2x + 2"" / opt1: ""-5x^2 + 2x + 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_0d526d7db8,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""x^3 + 3x^2 + 6x + 4"" / opt3: ""x^3 + 3x^2 + 6x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e75fc50390,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-5x^2 + 6x + 2"" / opt3: ""-5x^2 + 6x + 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_fd484f038c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""3x^2 + 2x - 5"" / opt3: ""3x^2 + 2x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_7e76b065f4,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-6x^2 + 5x + 4"" / opt1: ""-6x^2 + 5x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e9676ada4b,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""2(-1x -5)^1"" / opt2: ""2(-1x -5)^1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_c1e38e1df0,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""4x^2 + 3x + 2"" / opt3: ""4x^2 + 3x + 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_dee9a21cac,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""x - 2"" / opt3: ""x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e494675f3f,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""3x + 2"" / opt1: ""3x + 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_5d115b72d6,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-2x^2 - x + 3"" / opt3: ""-2x^2 - x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_9460116c3d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""6x - 4"" / opt2: ""6x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_00a5c433ed,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-2x + 6"" / opt1: ""-2x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_d7f6ca48d9,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""3(1x -1)^2"" / opt3: ""3(1x -1)^2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_57ec8ca3f3,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-5x + 1"" / opt3: ""-5x + 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_0f235c87c4,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-3x^2 + 2x - 4"" / opt2: ""-3x^2 + 2x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_6c4c11ceab,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-6x^2 - 2x - 3"" / opt3: ""-6x^2 - 2x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_da1de524b1,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""6x + 3"" / opt2: ""6x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e0785f0ae3,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-3x^2 - x - 1"" / opt2: ""-3x^2 - x - 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_503f1f26a4,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""4x - 5"" / opt1: ""4x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_c4872ef44b,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""3x - 3"" / opt3: ""3x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_98dec51978,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-5x + 3"" / opt3: ""-5x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e2ccb34245,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""4x^3 - 2x^2 - 2x + 3"" / opt3: ""4x^3 - 2x^2 - 2x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_30649bb91c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-6x^2 - 4x - 3"" / opt3: ""-6x^2 - 4x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_6eee9e90bf,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-2x^2 + 3x + 5"" / opt3: ""-2x^2 + 3x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e827809b75,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-3x^2 + 6x + 3"" / opt3: ""-3x^2 + 6x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_9096e16a7d,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""e^(-1x +1)"" / opt2: ""1e^(-1x +1)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_7f016712c0,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-6x + 6"" / opt1: ""-6x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_7fe310e5a3,KS5,Product & quotient rule,DUPLICATE_OPTIONS,"opt0: ""12x -8"" / opt3: ""12x -8""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_3e307cad1d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""4x^2 + 5x + 5"" / opt3: ""4x^2 + 5x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_0aaa6a3367,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""2x + 6"" / opt3: ""2x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_431e01cd1d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-5x - 2"" / opt2: ""-5x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_d30c6319bc,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt1: ""1e^(-1x -6)"" / opt3: ""e^(-1x -6)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_c311ed05e7,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""6x^2 - 5x + 2"" / opt3: ""6x^2 - 5x + 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e5943cc092,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-x^2 - 2x + 4"" / opt3: ""-x^2 - 2x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_5fe91812fa,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""6x^2 + 5x + 5"" / opt3: ""6x^2 + 5x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_640e0b9596,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-2x^3 + x^2 - 2x - 5"" / opt3: ""-2x^3 + x^2 - 2x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_6bc52c1555,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-x^2 - 6x + 4"" / opt1: ""-x^2 - 6x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_856b458d19,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt1: ""e^(-1x +5)"" / opt2: ""1e^(-1x +5)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_58155dedb2,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""x + 4"" / opt3: ""x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_69c34c3e9d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""5x + 5"" / opt3: ""5x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_b014c9170e,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""5x - 5"" / opt3: ""5x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_adb0c1fd4a,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-2x^3 - 2x^2 - 5x - 5"" / opt3: ""-2x^3 - 2x^2 - 5x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_312e64343f,KS5,Product & quotient rule,DUPLICATE_OPTIONS,"opt2: ""-16x -36"" / opt3: ""-16x -36""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_73093ba2f0,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-4x^2 - 2x + 4"" / opt3: ""-4x^2 - 2x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_624537fc92,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-4x - 5"" / opt2: ""-4x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_fa7939f725,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-6x - 3"" / opt2: ""-6x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_5d2411dff0,KS5,Product & quotient rule,DUPLICATE_OPTIONS,"opt1: ""-20x +5"" / opt3: ""-20x +5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_dd9cc3cf73,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-5x - 1"" / opt3: ""-5x - 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_1e02f4ac5f,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-6x - 4"" / opt3: ""-6x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_c3a570e913,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-3x^2 + 2x + 3"" / opt1: ""-3x^2 + 2x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e6af1586a6,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-6x - 4"" / opt3: ""-6x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_f385cf064f,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-5x + 2"" / opt3: ""-5x + 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_eb05b3ba05,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""4(-1x +5)^3"" / opt1: ""4(-1x +5)^3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_b5aee8f0aa,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-3x + 6"" / opt2: ""-3x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_b90ea5e80d,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""3(-1x +1)^2"" / opt3: ""3(-1x +1)^2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_a1723ad291,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-6x - 6"" / opt3: ""-6x - 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_7109321397,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""2x^2 + x + 3"" / opt3: ""2x^2 + x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_5c49026608,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""-1e^(-1x +0)"" / opt3: ""-1e^(-1x +0)""; opt1: ""e^(-1x +0)"" / opt2: ""1e^(-1x +0)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_29415ff95a,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""2x^2 - 4x - 2"" / opt3: ""2x^2 - 4x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_dbad3a2700,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt2: ""e^(1x -2)"" / opt3: ""1e^(1x -2)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_f119e7ea8e,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-5x - 4"" / opt3: ""-5x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_61b626887d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-2x^2 + 5x + 2"" / opt2: ""-2x^2 + 5x + 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_8174b7f261,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-x + 6"" / opt2: ""-x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_75b0dd085f,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""3(-1x -4)^2"" / opt2: ""3(-1x -4)^2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_31eb71268c,KS5,Chain rule,DUPLICATE_OPTIONS,"opt2: ""2(1x -2)^1"" / opt3: ""2(1x -2)^1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_6d51fc9780,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-4x^3 + 2x^2 + 3x - 2"" / opt3: ""-4x^3 + 2x^2 + 3x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_8936b3d091,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""x + 5"" / opt1: ""x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_55d57d74af,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""4x^2 + 2x - 1"" / opt3: ""4x^2 + 2x - 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_3a4c0f4055,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-x^2 + x - 3"" / opt3: ""-x^2 + x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_57e40a1982,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""2e^(2x +0)"" / opt3: ""2e^(2x +0)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_70d41fc95a,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""4x^2 - 5x + 6"" / opt3: ""4x^2 - 5x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_daf7a74db1,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt1: ""1/(1x -5)"" / opt2: ""1/(1x -5)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_8fa14ccd6d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-2x^2 - 5x + 6"" / opt3: ""-2x^2 - 5x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_8cbce85665,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-2x^3 + x^2 + 4x + 3"" / opt3: ""-2x^3 + x^2 + 4x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_516a541b3d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-5x - 4"" / opt1: ""-5x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_bc849d662e,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-4x + 5"" / opt2: ""-4x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_d887b9309d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""x^3 - 4x^2 + 2x + 5"" / opt2: ""x^3 - 4x^2 + 2x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e9c7a59998,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-x^2 + 5x - 1"" / opt2: ""-x^2 + 5x - 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_995d791ffb,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""x + 1"" / opt1: ""x + 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_a1c762d094,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-6x^2 - 5x + 5"" / opt2: ""-6x^2 - 5x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_3c84949485,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-6x + 3"" / opt1: ""-6x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_5c1d2268a6,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""5x + 4"" / opt1: ""5x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_334efd8146,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""2x^3 - 5x^2 + 6x + 3"" / opt3: ""2x^3 - 5x^2 + 6x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_ee8c3a2208,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-x - 3"" / opt2: ""-x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_21ef62f441,KS5,Product & quotient rule,DUPLICATE_OPTIONS,"opt0: ""4x +9"" / opt3: ""4x +9""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_ab6896c21e,KS5,Differentiate trig functions,DUPLICATE_OPTIONS,"opt2: ""cos(1x +6)"" / opt3: ""1cos(1x +6)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_38a134aa3d,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""6x - 2"" / opt2: ""6x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_3ee79090c0,KS5,Differentiate trig functions,DUPLICATE_OPTIONS,"opt1: ""1sin(1x +2)"" / opt3: ""sin(1x +2)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_969f42fd94,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-4x - 1"" / opt2: ""-4x - 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_e0d01f6af8,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-3x + 5"" / opt3: ""-3x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_ce5746cc2f,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-6x - 6"" / opt3: ""-6x - 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_ca54679a68,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""5x^3 - 2x^2 - 3x - 1"" / opt2: ""5x^3 - 2x^2 - 3x - 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_a37731a4db,KS5,Chain rule,DUPLICATE_OPTIONS,"opt1: ""4(1x +2)^3"" / opt3: ""4(1x +2)^3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_b9a3954426,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""3(1x +5)^2"" / opt3: ""3(1x +5)^2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_404746b6d1,KS5,Product & quotient rule,DUPLICATE_OPTIONS,"opt2: ""16x -18"" / opt3: ""16x -18""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_cda0f20bba,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""4x^2 - 5x + 1"" / opt3: ""4x^2 - 5x + 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_5a614e6893,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""x^2 + 6x - 4"" / opt3: ""x^2 + 6x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_2ca50491ae,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""2x - 1"" / opt3: ""2x - 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_67b2623fc5,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""x^2 - x + 1"" / opt1: ""x^2 - x + 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_7133954d33,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-5x^2 - 5x - 3"" / opt3: ""-5x^2 - 5x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_6bae045eef,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-4x^2 - 6x - 5"" / opt2: ""-4x^2 - 6x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_522d34b47c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-x^3 - 4x^2 + 3x + 4"" / opt3: ""-x^3 - 4x^2 + 3x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_47ad70cc9e,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""2x^2 - x + 6"" / opt3: ""2x^2 - x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_c4c59002ec,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""2x^2 + 5x - 2"" / opt3: ""2x^2 + 5x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
ALL_merged_deduped.jsonl,ks5_09cda25299,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""2x + 1"" / opt3: ""2x + 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
